COD_ISBN	AUTORI	TITOLO	STITOLO	EDIZIONE	TITOLOC	PREZZO	NUPAG	NOTA
9788808729774	"COX Michael M-MELLONI Edon-NELSON David L"	"Fondamenti di biochimica di Lehninger"		"Prima edizione italiana condotta sulla settima edizione americana"	"Volume unico + ebook"	11600	982	", , 197x285, 2021"
9788808720467	"BARNES N Sue-CURTIS Helena-GANDOLA Laura-LANCELLOTTI Lorenzo-MASSARINI Alicia-ODONE Roberto-SCHNEK Adriana"	"Invito alla biologia.azzurro"			"Volume unico"	3730	504	", , 230x285, 2020"
9788808949523	"BARNES N Sue-CURTIS Helena-GANDOLA Laura-LANCELLOTTI Lorenzo-MASSARINI Alicia-ODONE Roberto-SCHNEK Adriana"	"Invito alla biologia.azzurro"			"Dalle cellule agli organismi"	2050	216	", , 230x285, 2020"
9788808969101	"BARNES N Sue-CURTIS Helena-GANDOLA Laura-LANCELLOTTI Lorenzo-MASSARINI Alicia-ODONE Roberto-SCHNEK Adriana"	"Invito alla biologia.azzurro"			"Dalla genetica al corpo umano"	2730	304	", , 230x285, 2020"
9788808197733	"PASCUZZI Giovanni"	"Cercare il diritto"		"Terza edizione"	"Volume unico"	3360	192	"Con la collaborazione di Paolo Guarda., 145x210, 2011"
9788808196187	"PITTÀNO Giuseppe"	"Il grande dizionario dei Sinonimi e dei Contrari"	"Dizionario fraseologico delle parole equivalenti, analoghe e contrarie"	"Quarta edizione"	"Versione Plus"	6200	1088	"46 000 voci, 86 000 accezioni, 330 000 sinonimi, 140 000 analoghi e contrari, 180x247, 2013"
9788808220134	"FAENZA Francesca"	"Facciamo Educazione civica"			"Volume unico"	900	128	", , 230x285, 2021"
9788808250759	"DOOLEY Jenny-EVANS Virginia"	Classmates	"Corso di inglese per la scuola secondaria di primo grado"		"Confezione 10 CD audio per la classe"	10530	0	", Express Publishing / Zanichelli, 140x124, 2017"
9788808351388	"DOOLEY Jenny-EVANS Virginia"	Classmates	"Corso di inglese per la scuola secondaria di primo grado"		"Volume 2"	2110	264	", Express Publishing / Zanichelli, 210x285, 2017"
9788808742940	"DOOLEY Jenny-EVANS Virginia"	Classmates	"Corso di inglese per la scuola secondaria di primo grado"		"Volume 3"	2110	280	", Express Publishing / Zanichelli, 210x283, 2017"
9788808879493	"DOOLEY Jenny-EVANS Virginia"	Classmates	"Corso di inglese per la scuola secondaria di primo grado"		"Idee per imparare"	1060	144	", Express Publishing / Zanichelli, 210x285, 2017"
9788808921130	"DOOLEY Jenny-EVANS Virginia"	Classmates	"Corso di inglese per la scuola secondaria di primo grado"		"Volume 1"	2120	264	", Express Publishing / Zanichelli, 210x285, 2017"
9788808478016	"PRESTI Gaetano-RESCIGNO Matteo"	"Corso di diritto commerciale"	"Volume 1"	"Decima edizione"	"Volume 1"	4800	384	", , 170x240, 2021"
9788808105097	"PITTÀNO Giuseppe"	"Dizionario dei modi di dire"			"Volume unico"	1100	352	"Versione tascabile di Frase fatta capo ha, 150x210, 2009"
9788808720290	"BERSI Paola-RICCI Carlo"	"Vivi l'arte"			"Volume unico"	2750	624	", , 230x285, 2020"
9788808725066	"BERSI Paola-RICCI Carlo"	"Vivi l'arte"			"Idee per imparare"	1030	176	", , 230x285, 2020"
9788808743978	"BERSI Paola-RICCI Carlo"	"Vivi l'arte"			"Storia dell'arte"	2330	528	", , 230x285, 2020"
9788808880000	"GIANCOLI Douglas C."	Fisica	"Principi e applicazioni"	"Terza edizione"	"Volume unico"	8650	900	", , 195x270, 2017"
9788808320889	"CRESCENZI Pierluigi-PAGLI Linda"	"Problemi, algoritmi e coding"	"Le magie dell'informatica"		"Volume unico"	1350	192	", , 128x197, 2017"
9788808065278	"GALGANO Francesco"	"Art. 1992-2027"	"Titoli di credito"	"3 ed."	"Volume unico"	5390	288	"(1 ed., 1957 e 2 ed. 1974 di A. Fiorentino), 185x250, 2010"
9788808359421	"FIANDACA Giovanni"	"Giustizia penale e dintorni"			"Volume unico"	2500	264	", , 145x210, 2022"
9788808920102	"DOEBLEY John-GRIFFITHS Anthony Jf-PEICHEL Catherine-WASSARMAN David A.-ZOLLO Massimo"	Genetica	"Principi di analisi formale"	"Ottava edizione italiana condotta sulla dodicesima edizione americana"	"Volume unico + ebook"	8900	800	", , 210x290, 2021"
9788808721334	"EDIGEO "	"Francese compatto"	"Dizionario Francese-Italiano italiano-Francese"	"Quarta edizione"	"Volume unico"	1740	504	", , 130x178, 2017"
9788808065254	"MUSSO Alberto"	"Art. 2563-2574 e art. 2584-2601"	"Ditta e insegna. Marchio. Brevetti. Disegni e modelli.  Concorrenza"		"Volume unico"	21300	1264	"185x245, 2012"
9788808256003	"CAPPELLI Patrizia-VANNUCCHI Vanna"	Enologia			"Volume unico"	1740	232	"197x266, 2014"
9788808569776	"AMADIO Patrizia-FALASCA Marco-VALITUTTI Giuseppe"	"Chimica: molecole in movimento"		"Seconda edizione di Esploriamo la chimica.verde"	"Volume 2"	1980	224	", , 197x265, 2017"
9788808520289	"BERG Jeremy M-GATTO Gregory J.-STRYER Lubert-TYMOCZKO John L"	Biochimica		"Ottava edizione italiana condotta sulla nona edizione americana"	"Volume unico + ebook"	13250	1080	", , 220x295, 2020"
9788808520531	"GIANNETTO Anna Maria-GISIANO Marina"	Meltemi	"Versionario di greco"	"seconda edizione"	"Volume unico"	3020	528	", , 197x266, 2019"
9788808699954	"IOVINO Roberto-PUTIGNANO POLI Letizia-SITÀ Maria Grazia-VACCARONE Alessandra-VITALE Claudio"	"Storia della musica"		"seconda edizione"	"Volume 1"	3670	480	", , 197x266, 2022"
9788808707475	"IOVINO Roberto-PUTIGNANO POLI Letizia-SITÀ Maria Grazia-VACCARONE Alessandra-VITALE Claudio"	"Storia della musica"		"seconda edizione"	"Volume 2"	3850	480	", , 197x266, 2022"
9788808952196	"IOVINO Roberto-PUTIGNANO POLI Letizia-SITÀ Maria Grazia-VACCARONE Alessandra-VITALE Claudio"	"Storia della musica"		"seconda edizione"	"Volume 3"	3950	592	", , 197x266, 2022"
9788808120243	"MONTI Paolo-MONTI Silvia"	"Per Questi Motivi"			"Volume 1 Diritto civile"	1960	400	", , 197x265, 2021"
9788808730176	"MONTI Paolo-MONTI Silvia"	"Per Questi Motivi"			"Volume 3 Diritto pubblico"	2660	544	", , 197x266, 2021"
9788808973917	"MONTI Paolo-MONTI Silvia"	"Per Questi Motivi"			"Volume 2 Diritto commerciale"	1960	384	", , 195x265, 2021"
9788808539069	"CRAINE Leslie E-HADAD Christopher M-HART David J-HART Harold"	"Chimica organica"		"ottava edizione"	"Dal carbonio ai polimeri"	4000	464	", , 197x270, 2019"
9788808620514	"CRAINE Leslie E-HADAD Christopher M-HART David J-HART Harold"	"Chimica organica"		"ottava edizione"	"Dal carbonio alle biomolecole"	4570	592	", , 197x266, 2019"
9788808832733	"CRAINE Leslie E-HADAD Christopher M-HART David J-HART Harold"	"Chimica organica"		"ottava edizione"	"Laboratorio di chimica organica"	2480	352	", , 197x266, 2019"
9788808521002	"AMBROSINI Stefano"	"La nuova crisi d'impresa: l. 132/15 e prossima riforma organica"	"Disciplina, problemi, materiali"		"Volume unico"	6300	408	"Prefazione di Renato Rordorf. Introduzione di Luciano Panzani, , 180x245, 2016"
9788808531766	"LEGNANI Silvia-MASTANTUONO Catia Franca-PERAGLIE Tiziana-SOCCIO Rita"	"Competenze grafiche"	"Progettazione multimediale"	"seconda edizione"	"Volume quinto anno"	1960	208	", Clitt editore. Distribuzione esclusiva Zanichelli, 197x285, 2022"
9788808920331	"LEGNANI Silvia-MASTANTUONO Catia Franca-PERAGLIE Tiziana-SOCCIO Rita"	"Competenze grafiche"	"Progettazione multimediale"	"seconda edizione"	"Volume secondo biennio"	3570	400	", Clitt editore. Distribuzione esclusiva Zanichelli, 197x285, 2022"
9788808175588	"BAGATTI Franco-CORRADI Elis-DESCO Alessandro-ROPA Claudia"	"Conoscere la materia"		"Seconda edizione"	"Volume unico"	3430	408	"210x285, 2010"
9788808720795	"BULGHERONI Cesare-CUOMO ULLOA Francesca-DELLA VEDOVA Paolo-VENTURA Paola"	"Procedimento e metodi per la composizione dei conflitti"			"Volume unico"	2930	288	"Prefazione di L. P. Comoglio, , 170x240, 2018"
9788808247773	"FERRI Corrado"	"Codice di procedura civile e leggi collegate 2021"			"Volume unico"	3250	1320	", , 125x185, 2021"
9788808391933	"AMALDI Ugo"	"Le traiettorie della fisica.azzurro"		"terza edizione"	"Volume per il secondo biennio"	3490	552	", , 210x285, 2022"
9788808830227	"AMALDI Ugo"	"Le traiettorie della fisica.azzurro"		"terza edizione"	"Idee per imparare secondo biennio"	1160	160	", , 0x0, 2022"
9788808345141	"GUIDETTI Luca-MATTEUCCI Giovanni"	"Le grammatiche del pensiero"			"Confezione 3A + 3B multimediale"	3880	904	"170x240, 2012"
9788808420565	"MANZINI Federico"	"English for Electrotechnics & Mechanics"			"Volume unico"	2450	200	", Franco Lucisano editore. Distribuzione esclusiva Zanichelli, 197x265, 2019"
9788808378415	"FORNILI Flavia-SERAFINI Teresa"	"Parole e testi in gioco"	"Parlare e scrivere bene"		"Volume 2"	1140	384	", , 197x265, 2017"
9788808507921	"FORNILI Flavia-SERAFINI Teresa"	"Parole e testi in gioco"	"Parlare e scrivere bene"		"Lezioni di italiano"	1120	192	", , 197x265, 2017"
9788808767608	"FORNILI Flavia-SERAFINI Teresa"	"Parole e testi in gioco"	"Parlare e scrivere bene"		"Idee per imparare Volume 1"	700	160	", , 196x265, 2017"
9788808186829	"FINELLI Paola-PESSION Andrea-SCARPONI Dorella"	"La clownerie non è una scienza"			"Volume unico"	1900	160	", Casa Editrice Ambrosiana. Distribuzione esclusiva Zanichelli, 150x210, 2016"
9788808621238	"CAPPELLI Patrizia-VANNUCCHI Vanna"	"Principi di chimica degli alimenti"	"Conservazione Trasformazioni Normativa"		"Volume unico"	5450	560	", , 197x270, 2016"
9788808999931	"TURATTO Massimo"	"La mente abituata"	"Perché le cose smettono di interessarci"		"Volume unico"	1200	112	", , 157x197, 2021"
9788808500151	"AGAZZI Pierangelo-SISANA Lucio"	"@d litteram"	"Corso di lingua e cultura latina"		"Esercizi 2"	2540	336	"197x266, 2013"
9788808120922	"MADER Sylvia S."	"Immagini e concetti della biologia"		"Seconda edizione"	"Volume unico"	4150	600	", , 230x285, 2018"
9788808338280	"MADER Sylvia S."	"Immagini e concetti della biologia"		"Seconda edizione"	"Biologia molecolare, genetica, evoluzione PLUS"	1650	184	", , 230x285, 2018"
9788808742568	"MADER Sylvia S."	"Immagini e concetti della biologia"		"Seconda edizione"	"Dalla biologia molecolare al corpo umano"	3100	352	", , 230x285, 2018"
9788808762146	"MADER Sylvia S."	"Immagini e concetti della biologia"		"Seconda edizione"	"Dalle cellule agli organismi"	2500	272	", , 230x285, 2018"
9788808793959	"MADER Sylvia S."	"Immagini e concetti della biologia"		"Seconda edizione"	"Il corpo umano PLUS"	2350	256	", , 230x285, 2018"
9788808143082	"BALLESTRERO Maria Vittoria-ROMAGNOLI Umberto"	"ART. 40 SUPPLEMENTO Legge 12 giugno 1990 n. 146"	"Norme sull'esercizio del diritto di sciopero nei servizi pubblici essenziali"	"1 ed."	"Volume unico"	3950	352	"180x246, 1993"
9788808180544	"BIAVATI Bruno-SORLINI Claudia"	"Microbiologia agroambientale"			"Volume unico"	8700	704	"Casa Editrice Ambrosiana. Distribuzione esclusiva Zanichelli, 197x270, 2008"
9788808199294	"GIUSTI Simone"	"Insegnare con la letteratura"			"Volume unico"	1430	176	"145x210, 2011"
9788808820280	"DARWIN Charles"	"L'origine delle specie"			"Volume unico"	2680	520	"Ristampa anastatica della traduzione italiana del 1864. Prefazioni di Chiara Ceci e Marco Ferraguti, , 170x240, 2019"
9788808199157	"MABILIA Valentina-MASTANDREA Paolo"	"il Primo latino"	"Vocabolario Latino-Italiano Italiano-Latino"	"Terza edizione"	"Volume unico"	3240	1056	", , 155x215, 2015"
9788808337153	"MABILIA Valentina-MASTANDREA Paolo"	"il Primo latino"	"Vocabolario Latino-Italiano Italiano-Latino"	"Terza edizione"	"Versione Plus"	4060	1056	", , 155x215, 2015"
9788808235572	"TASSI Renzo-TASSI Sandra-ZANI Patrizia"	"I saperi dell'educazione"		"seconda edizione"	"Dal tardo Medioevo all'età del Positivismo"	2170	368	"197x266, 2014"
9788808236579	"TASSI Renzo-TASSI Sandra-ZANI Patrizia"	"I saperi dell'educazione"		"seconda edizione"	"Il Novecento"	1830	352	"197x266, 2014"
9788808355201	"TASSI Renzo-TASSI Sandra-ZANI Patrizia"	"I saperi dell'educazione"		"seconda edizione"	"Dalla preistoria all'anno Mille"	1800	272	"197x265, 2014"
9788808521279		"el Español Ágil"	"Diccionario General de la Lengua Española"		"Volume unico"	2920	1344	", Larousse / Zanichelli, 160x237, 2015"
9788808625014	"MARISALDI Luciano"	Periplus			"Volume 2"	2840	464	", , 210x285, 2019"
9788808820587	"MARISALDI Luciano"	Periplus			"Volume 1"	2790	488	", , 210x285, 2019"
9788808620491	"TASSAN Manuela"	"Antropologia per insegnare"	"Diversità culturale e processi educativi"		"Volume unico"	2370	256	", , 170x240, 2020"
9788808175601	"FALASCA Marco-GENTILE Antonino-TIFI Alfredo-VALITUTTI Giuseppe"	"Chimica: concetti e modelli"	"con Chemistry in English"		"Dalla mole all'elettrochimica con minerali e rocce di E. Lupia Palmieri e M. Parotto"	4240	496	"210x285, 2012"
9788808799876	"CERUTI Grazia-GAINOTTI Alba-MODELLI Alessandra"	"Il racconto della Terra"		"seconda edizione"	"Volume unico"	2420	288	", , 230x285, 2022"
9788808016027	"BRICOLA Franco-COMOGLIO Luigi Paolo-MAZZACUVA Nicola-NOBILI Massimo-SCAPARONE Metello"	"Art. 24-26"	"RAPPORTI CIVILI"	"1 ed."	"Volume unico"	4850	408	"175x245, 1981"
9788808320780	"TISCINI Roberta"	"Le categorie del processo civile"			"Volume unico"	2260	224	", , 170x240, 2017"
9788808821034	"RIVA Ilaria"	"Art. 768 bis - 768 octies"	"Patto di famiglia"		"Volume unico"	6900	360	", , 175x245, 2021"
9788808028167	"DI CHIO Giuseppe-GUGLIELMUCCI Lino-MANGINI Vito-TEDESCHI Guido Uberto-ZANARONE Giuseppe"	"Art. 72-83"	"EFFETTI DEL FALLIMENTO SUI RAPPORTI GIURIDICI PREESISTENTI"	"1 ed."	"Volume unico"	5150	538	"180x245, 1979"
9788808187789	"CICALA Lanfranco-HALLIDAY David-RESNICK Robert-WALKER Jearl"	"Fondamenti di Fisica"	"Fisica Moderna"	"Settima edizione"	"Volume unico"	3440	256	", Casa Editrice Ambrosiana. Distribuzione esclusiva Zanichelli, 220x290, 2015"
9788808063175	"REGIS Ed"	"Cosa è la vita?"	"Una nuova indagine nell'era della biologia artificiale"		"Volume unico"	1310	224	"Collana a cura di Lisa Vozza e Federico Tibone. Trad. di S. Jantra, 115x180, 2010"
9788808820372	"FAUCI Anthony S.-HAUSER Stephen L.-JAMESON J. Larry-KASPER Dennis L.-LONGO Dan L.-LOSCALZO Joseph"	"Harrison Principi di Medicina interna"		"Ventesima edizione"	"Confezione due volumi + ebook web"	34150	4200	", Casa Editrice Ambrosiana. Distribuzione esclusiva Zanichelli, 235x297, 2021"
9788808735003	"GALESSO Guido-LORINI Bruno"	"L'arte delle immagini"	"Le forme, i luoghi, le funzioni"		"Discipline plastiche e pittoriche, Laboratorio arti figurative per il quinto anno"	3560	336	"Clitt editore. Distribuzione esclusiva Zanichelli, 195x285, 2013"
9788808420343	"REVELLINO Patrizia-SCHINARDI Giovanna-TELLIER Emilie"	"Enfants, ados, adultes"	"Devenir professionnel du secteur"	"seconda edizione"	"Volume unico"	2570	352	", Clitt editore. Distribuzione esclusiva Zanichelli, 197x285, 2020"
9788808920683	"MARIEB Elaine N"	"Elementi di anatomia e fisiologia dell'uomo"		"Terza edizione italiana condotta sulla dodicesima edizione americana"	"Volume unico"	5800	576	", , 210x285, 2019"
9788808562944	"CERUTI Grazia-GAINOTTI Alba-MODELLI Alessandra"	"Il racconto della Terra e della biologia"			"Volume unico"	2960	440	", , 230x285, 2020"
9788808744937	"CERUTI Grazia-GAINOTTI Alba-MODELLI Alessandra"	"Il racconto della Terra e della biologia"			"Volume 1"	1760	224	", , 230x285, 2020"
9788808793881	"CERUTI Grazia-GAINOTTI Alba-MODELLI Alessandra"	"Il racconto della Terra e della biologia"			"Volume 2"	1840	224	", , 230x285, 2020"
9788808412294	"CARIOLI Aldo"	"Ti spiego la storia"			"Volume 3"	2750	456	", , 230x285, 2019"
9788808421296	"CARIOLI Aldo"	"Ti spiego la storia"			"Volume 1"	2430	464	", , 230x285, 2019"
9788808423061	"CARIOLI Aldo"	"Ti spiego la storia"			"Idee per imparare volume 2"	850	160	", , 230x285, 2019"
9788808488244	"CARIOLI Aldo"	"Ti spiego la storia"			"Confezione volume 1 + Educazione civica e ambientale"	2520	528	", , 230x285, 2019"
9788808525246	"CARIOLI Aldo"	"Ti spiego la storia"			"Volume 2"	2580	432	", , 230x285, 2019"
9788808530738	"CARIOLI Aldo"	"Ti spiego la storia"			"Idee per imparare volume 3"	850	160	", , 230x285, 2019"
9788808891945	"CARIOLI Aldo"	"Ti spiego la storia"			"Idee per imparare volume 1"	850	160	", , 230x285, 2019"
9788808139979	"ARMELLINI Guido-BOSI Luigi-COLOMBO Adriano-MARCHESINI Matteo"	"Con altri occhi Edizione Rossa Plus"	"Comprendere, analizzare, argomentare"		"Confezione Volume 1+ Divina Commedia a cura di Lorenzo Argentieri"	4040	1296	", , 197x266, 2019"
9788808268310	"ARMELLINI Guido-BOSI Luigi-COLOMBO Adriano-MARCHESINI Matteo"	"Con altri occhi Edizione Rossa Plus"	"Comprendere, analizzare, argomentare"		"Confezione volume 3A+3B"	4060	1216	", , 197x266, 2019"
9788808444509	"ARMELLINI Guido-BOSI Luigi-COLOMBO Adriano-MARCHESINI Matteo"	"Con altri occhi Edizione Rossa Plus"	"Comprendere, analizzare, argomentare"		"Volume 2"	3750	864	", , 197x266, 2019"
9788808939920	"ARMELLINI Guido-BOSI Luigi-COLOMBO Adriano-MARCHESINI Matteo"	"Con altri occhi Edizione Rossa Plus"	"Comprendere, analizzare, argomentare"		"Volume 1"	3010	944	", , 197x266, 2019"
9788808160393	"BITTANTI Sergio"	"Introduzione all'automatica"			"Volume unico"	4230	512	"170x240, 2014"
9788808196057	"MANDOLINI Stefania"	"La fisica in pratica"			"Volume 2"	2590	352	"197x266, 2013"
9788808820051	"GAMBI Alberto"	"Esercizi di chimica fisica"		"Seconda edizione"	"Volume unico + ebook"	2700	304	", , 170x240, 2022"
9788808306302	"GALGANO Francesco"	"Diritto commerciale L'imprenditore"		"Tredicesima edizione Ristampa aggiornata 2013"	"Volume unico"	5850	416	"170x270, 2013"
9788808130389	"PICCHI Fernando"	"l'Inglese dell'Economia"	"Dizionario economico e commerciale Inglese-Italiano Italiano-Inglese con CD-ROM per Windows"		"Volume con CD-ROM per Windows"	6500	1024	"80 000 termini e locuzioni, 190x250, 2005"
9788808090928	"SAÑÉ Secundí-SCHEPISI Giovanna"	"Il dizionario di Spagnolo"	"Dizionario Spagnolo-Italiano Italiano-Spagnolo"		Rilegato	6800	1600	"83 000 lemmi, 188 000 significati, Zanichelli / Vox, 175x255, 2005"
9788808820853	"FALCE Valeria-FINOCCHIARO Giusella"	"Fintech: diritti, concorrenza, regole"	"Le operazioni di finanziamento tecnologico"		"Volume unico"	11980	592	", , 175x245, 2019"
9788808135490	"OLIVERIO Albertina-OLIVERIO Alberto-OLIVERIO FERRARIS Anna-TASSI Renzo"	"Psyché-I saperi dell'educazione"			"Confezione Psyché + I saperi dell'educazione seconda edizione"	4150	656	"197x266, 2014"
9788808168481	"MANKIW N Gregory-TAYLOR Mark P."	Macroeconomia		"Sesta edizione italiana"	"Volume unico + ebook"	4850	448	"Trad. di P. Canton, A. Oliveri, , 196x270, 2015"
9788808820600	"CANESCHI Marzia-CECCHI Daniela-TORTELLI Francesca"	"L'analyse en poche"			"Volume unico"	1620	256	", , 170x240, 2019"
9788808336507	"CALITTI Floriana"	"La vita dei testi"			"Confezione volumi 3.2"	4090	1552	", , 197x265, 2015"
9788808336514	"CALITTI Floriana"	"La vita dei testi"			"Volume Giacomo Leopardi"	720	192	", , 196x265, 2015"
9788808536495	"CALITTI Floriana"	"La vita dei testi"			"Volume 2.1"	1880	480	", , 197x266, 2015"
9788808736499	"CALITTI Floriana"	"La vita dei testi"			"Volume 2.2"	2020	520	", , 197x266, 2015"
9788808736505	"CALITTI Floriana"	"La vita dei testi"			"Volume Temi e questioni del contemporaneo"	1770	416	", , 197x266, 2015"
9788808936493	"CALITTI Floriana"	"La vita dei testi"			"Volume 3.1"	1880	616	", , 197x266, 2015"
9788808180438	"UGUZZONI Arnaldo-VILLA Mauro"	"Esercizi di Fisica 1 - Meccanica"	"Come risolvere i problemi"		"Volume unico"	3340	320	", Casa Editrice Ambrosiana. Distribuzione esclusiva Zanichelli, 195x270, 2016"
9788808791795	"KOVALEV Vladimir"	"il Kovalev"	"Dizionario Russo-Italiano Italiano-Russo"	"Quinta edizione"	"Versione Plus"	10600	2560	"126 000 voci, 220 000 significati, , 190x255, 2020"
9788808920355	"KOVALEV Vladimir"	"il Kovalev"	"Dizionario Russo-Italiano Italiano-Russo"	"Quinta edizione"	"Versione base"	9500	2560	"126 000 voci, 220 000 significati, , 190x255, 2020"
9788808143532	"LANOTTE Nunzio-RUFFO Giuseppe"	"Lezioni di fisica. Edizione azzurra"		"Seconda edizione"	"Volume 1"	3290	544	", , 230x285, 2021"
9788808392510	"LANOTTE Nunzio-RUFFO Giuseppe"	"Lezioni di fisica. Edizione azzurra"		"Seconda edizione"	"Volume 2"	2080	296	", , 230x285, 2021"
9788808920263	"LANOTTE Nunzio-RUFFO Giuseppe"	"Lezioni di fisica. Edizione azzurra"		"Seconda edizione"	"Volume unico"	4340	704	", , 230x285, 2021"
9788808067937	"ROMIZI Renato"	"Greco antico"	"Vocabolario Greco-Italiano etimologico e ragionato"	"Terza edizione"	"Volume unico"	3770	1520	"160x220, 2007"
9788808165909	"INZITARI Bruno"	Art.1277-1284	"Obbligazioni pecuniarie"	"1 ed."	"Volume unico"	14240	760	"180x245, 2011"
